id,adult,budget,genres,imdb_id,original_language,overview,popularity,production_companies,production_countries,revenue,runtime,spoken_languages,tagline,title,vote_average,vote_count,revenue_percentage,directors,year
192,False,20000000.0,"['drama', 'thriller', 'mystery']",tt0091605,en,"14th-century Franciscan monk William of Baskerville and his young novice arrive at a conference to find that several monks have been murdered under mysterious circumstances. To solve the crimes, William must rise up against the Church's authority and fight the shadowy conspiracy of monastery monks using only his intelligence – which is considerable.",11.469751,"['zweites deutsches fernsehen (zdf)', 'les films ariane', 'rai radiotelevisione italiana', 'cristaldifilm']","['france', 'italy', 'germany']",77200000.0,130.0,"['english', 'latin']","Who, in the name of God, is getting away with murder?",The Name of the Rose,7.2,739.0,3.86,['jean-jacques annaud'],1986
193,False,38000000.0,"['science fiction', 'action', 'adventure', 'thriller']",tt0111280,en,Captain Jean-Luc Picard and the crew of the Enterprise-D find themselves at odds with the renegade scientist Soran who is destroying entire star systems. Only one man can help Picard stop Soran's scheme...and he's been dead for seventy-eight years.,8.105708,['paramount pictures'],['united states of america'],120000000.0,118.0,['english'],Boldly go.,Star Trek: Generations,6.4,461.0,3.1578947368421053,['david carson'],1994
197,False,72000000.0,"['action', 'drama', 'history', 'war']",tt0112573,en,"Enraged at the slaughter of Murron, his new bride and childhood love, Scottish warrior William Wallace slays a platoon of the local English lord's soldiers. This leads the village to revolt and, eventually, the entire country to rise up against English rule.",20.755149,"['icon entertainment international', 'the ladd company', 'b.h. finance c.v.']",['united states of america'],210000000.0,177.0,"['english', 'français', 'latin', '']",Every man dies. Not every man truly lives.,Braveheart,7.7,3404.0,2.9166666666666665,['mel gibson'],1995
199,False,46000000.0,"['science fiction', 'action', 'adventure', 'thriller']",tt0117731,en,"The Borg, a relentless race of cyborgs, are on a direct course for Earth. Violating orders to stay away from the battle, Captain Picard and the crew of the newly-commissioned USS Enterprise E pursue the Borg back in time to prevent the invaders from changing Federation history and assimilating the galaxy.",8.808497,"['paramount pictures', 'digital image associates']",['united states of america'],150000000.0,111.0,['english'],Resistance is futile.,Star Trek: First Contact,7.0,671.0,3.260869565217391,['jonathan frakes'],1996
200,False,70000000.0,"['science fiction', 'action', 'adventure', 'thriller']",tt0120844,en,"When an alien race and factions within Starfleet attempt to take over a planet that has ""regenerative"" properties, it falls upon Captain Picard and the crew of the Enterprise to defend the planet's people as well as the very ideals upon which the Federation itself was founded.",9.538877,['paramount pictures'],['united states of america'],118000000.0,103.0,['english'],The battle for paradise has begun.,Star Trek: Insurrection,6.3,402.0,1.6857142857142857,['jonathan frakes'],1998
201,False,60000000.0,"['science fiction', 'action', 'adventure', 'thriller']",tt0253754,en,"En route to the honeymoon of William Riker to Deanna Troi on her home planet of Betazed, Captain Jean-Luc Picard and the crew of the U.S.S. Enterprise receives word from Starfleet that a coup has resulted in the installation of a new Romulan political leader, Shinzon, who claims to seek peace with the human-backed United Federation of Planets. Once in enemy territory, the captain and his crew make a startling discovery: Shinzon is human, a slave from the Romulan sister planet of Remus, and has a secret, shocking relationship to Picard himself.",11.367801,['paramount pictures'],['united states of america'],67312826.0,117.0,['english'],A generation's final journey... begins.,Star Trek: Nemesis,6.1,488.0,1.1218804333333334,['stuart baird'],2002
205,False,17500000.0,"['drama', 'history', 'war']",tt0395169,en,"Inspired by true events, this film takes place in Rwanda in the 1990s when more than a million Tutsis were killed in a genocide that went mostly unnoticed by the rest of the world. Hotel owner Paul Rusesabagina houses over a thousand refuges in his hotel in attempt to save their lives.",10.262332,"['lions gate films', 'united artists', 'industrial development corporation of south africa', 'endgame entertainment', 'miracle pictures', 'sixth sense productions', 'mikado film', 'inside track films']","['canada', 'united kingdom', 'united states of america', 'italy', 'south africa']",38000000.0,121.0,"['english', 'français']","When the world closed its eyes, he opened his arms.",Hotel Rwanda,7.5,805.0,2.1714285714285713,['terry george'],2004
213,False,4000000.0,"['mystery', 'thriller']",tt0053125,en,"Advertising man Roger Thornhill is mistaken for a spy, triggering a deadly cross-country chase.",12.410427,['metro-goldwyn-mayer (mgm)'],['united states of america'],13275000.0,136.0,['english'],It's a deadly game of 'tag' and Cary Grant is 'it'...,North by Northwest,7.8,1062.0,3.31875,['alfred hitchcock'],1959
217,False,185000000.0,"['adventure', 'action']",tt0367882,en,"Set during the Cold War, the Soviets – led by sword-wielding Irina Spalko – are in search of a crystal skull which has supernatural powers related to a mystical Lost City of Gold. After being captured and then escaping from them, Indy is coerced to head to Peru at the behest of a young man whose friend – and Indy's colleague – Professor Oxley has been captured for his knowledge of the skull's whereabouts.",12.577266,"['lucasfilm', 'paramount pictures']",['united states of america'],786636033.0,122.0,"['english', 'deutsch', 'pусский']",The adventure continues . . .,Indiana Jones and the Kingdom of the Crystal Skull,5.7,2558.0,4.252086664864865,['steven spielberg'],2008
220,False,1.0,['drama'],tt0048028,en,"In the Salinas Valley, in and around World War I, Cal Trask feels he must compete against overwhelming odds with his brother Aron for the love of their father Adam. Cal is frustrated at every turn, from his reaction to the war, to how to get ahead in business and in life, to how to relate to estranged mother.",6.42883,['warner bros.'],['united states of america'],5.0,115.0,['english'],Of what a girl did . . . what a boy did ... of ecstasy and revenge!,East of Eden,7.5,163.0,5.0,['elia kazan'],1955
223,False,1288000.0,"['drama', 'mystery']",tt0032976,en,A self-conscious bride is tormented by the memory of her husband's dead first wife.,8.590813,['selznick international pictures'],['united states of america'],6000000.0,130.0,"['english', 'français']",The shadow of this woman darkened their love.,Rebecca,7.7,346.0,4.658385093167702,['alfred hitchcock'],1940
227,False,10000000.0,"['crime', 'drama']",tt0086066,en,"When two poor greasers, Johnny, and Ponyboy are assaulted by a vicious gang, the socs, and Johnny kills one of the attackers, tension begins to mount between the two rival gangs, setting off a turbulent chain of events.",6.435926,"['american zoetrope', 'warner bros.']",['united states of america'],33697647.0,91.0,['english'],They grew up on the outside of society. They weren't looking for a fight. They were looking to belong.,The Outsiders,6.9,293.0,3.3697647,['francis ford coppola'],1983
231,False,50000000.0,"['drama', 'thriller']",tt0365737,en,"The Middle Eastern oil industry is the backdrop of this tense drama, which weaves together numerous story lines. Bennett Holiday is an American lawyer in charge of facilitating a dubious merger of oil companies, while Bryan Woodman, a Switzerland-based energy analyst, experiences both personal tragedy and opportunity during a visit with Arabian royalty. Meanwhile, veteran CIA agent Bob Barnes uncovers an assassination plot with unsettling origins.",5.768575,"['section eight', 'warner bros.', 'participant media', 'filmworks', '4m', 'mid foundation']",['united states of america'],94000000.0,128.0,"['العربية', 'english', 'فارسی', 'اردو', 'français', '普通话']",Everything is connected.,Syriana,6.3,455.0,1.88,['stephen gaghan'],2005
232,False,10000000.0,"['action', 'adventure', 'crime', 'drama', 'romance']",tt0086216,en,"Rusty James, an absent-minded street thug struggles to live up to his legendary older brother's reputation, and longs for the days when gang warfare was going on.",8.20519,['universal pictures'],['united states of america'],2494480.0,94.0,['english'],Rusty James can't live up to his brother's reputation. His brother can't live it down.,Rumble Fish,6.8,141.0,0.249448,['francis ford coppola'],1983
236,False,3000000.0,"['drama', 'comedy', 'romance']",tt0110598,en,"Muriel’s Wedding is P.J. Hogan’s film debut. A humorous emancipation story of an unemployed woman who evolves from a dreamer into a self sustaining successful woman. An amusing comedy that’s funny, silly, angry and serious.",5.254847,"['ciby 2000', 'film victoria', 'house & moorhouse films']","['australia', 'france']",15119639.0,106.0,['english'],Success is the best revenge.,Muriel's Wedding,6.9,104.0,5.039879666666667,['p.j. hogan'],1994
237,False,6400000.0,"['drama', 'thriller', 'crime', 'romance']",tt0289635,en,A young drifter working on a river barge disrupts his employers' lives while hiding the fact that he knows more about a dead woman found in the river than he admits.,5.235419,['recorded picture company (rpc)'],"['france', 'united kingdom']",2500000.0,93.0,['english'],Everyone has a past. Everyone has a secret.,Young Adam,5.9,46.0,0.390625,['david mackenzie'],2003
240,False,13000000.0,"['drama', 'crime']",tt0071562,en,"In the continuing saga of the Corleone crime family, a young Vito Corleone grows up in Sicily and in 1910s New York. In the 1950s, Michael Corleone attempts to expand the family business into Las Vegas, Hollywood and Cuba.",36.629307,"['paramount pictures', 'the coppola company']",['united states of america'],47542841.0,200.0,"['english', 'italiano', 'latin', 'español']","I don't feel I have to wipe everybody out, Tom. Just my enemies.",The Godfather: Part II,8.3,3418.0,3.6571416153846155,['francis ford coppola'],1974
241,False,34000000.0,"['crime', 'thriller', 'drama']",tt0110632,en,Two victims of traumatized childhoods become lovers and psychopathic serial murderers irresponsibly glorified by the mass media.,11.226856,"['regency enterprises', 'alcor films', 'ixtlan', 'warner bros.', 'new regency pictures', 'j d productions']",['united states of america'],50282766.0,119.0,"['english', '', '日本語']",The Media Made Them Superstars.,Natural Born Killers,6.9,927.0,1.4789048823529412,['oliver stone'],1994
242,False,54000000.0,"['crime', 'drama', 'thriller']",tt0099674,en,"In the midst of trying to legitimize his business dealings in 1979 New York and Italy, aging mafia don, Michael Corleone seeks forgiveness for his sins while taking a young protege under his wing.",17.185349,['paramount pictures'],"['italy', 'united states of america']",136766062.0,162.0,"['english', 'italiano', 'deutsch', 'latin']",All the power on earth can't change destiny.,The Godfather: Part III,7.1,1589.0,2.532704851851852,['francis ford coppola'],1990
